227592820,48.30057,-4.4326215,
227592820,48.372425,-4.491403,

227592820,48.30065,-4.433405,
227592820,48.372425,-4.491403,

227592820,48.300755,-4.4342866,
227592820,48.372425,-4.491403,

227592820,48.300896,-4.43567,
227592820,48.372425,-4.491403,

227592820,48.300957,-4.4364367,
227592820,48.372425,-4.491403,

227592820,48.301014,-4.437208,
227592820,48.372425,-4.491403,

227705102,48.29944,-4.43506,
227705102,48.382454,-4.496607,

227705102,48.29957,-4.4358683,
227705102,48.382454,-4.496607,

227705102,48.299686,-4.436458,
227705102,48.382454,-4.496607,

227705102,48.29981,-4.4371815,
227705102,48.382454,-4.496607,

227592820,48.304028,-4.436468,
227592820,48.3739,-4.491775,

227592820,48.303802,-4.4359283,
227592820,48.3739,-4.491775,

227592820,48.303528,-4.435285,
227592820,48.3739,-4.491775,

227592820,48.303196,-4.434533,
227592820,48.3739,-4.491775,

227592820,48.302914,-4.433903,
227592820,48.3739,-4.491775,

227592820,48.30265,-4.4332666,
227592820,48.3739,-4.491775,

227592820,48.30245,-4.4327283,
227592820,48.3739,-4.491775,

227635210,48.299397,-4.436405,
227635210,48.383644,-4.495465,

227635210,48.299435,-4.437135,
227635210,48.383644,-4.495465,

226178000,48.151752,-4.7075415,
226178000,48.225628,-5.01506,

226178000,48.15188,-4.708027,
226178000,48.225628,-5.01506,

226178000,48.152035,-4.7086267,
226178000,48.225628,-5.01506,

226178000,48.152145,-4.7091217,
226178000,48.225628,-5.01506,

226178000,48.152287,-4.7097816,
226178000,48.225628,-5.01506,

226178000,48.15238,-4.7102165,
226178000,48.225628,-5.01506,

